post_title,sku
PF2A101MNN1020,46666143
PF2A102MNN1836,52539159
PF2A221MNN1225,46665660
PF2A471MNN1632,32903090
PF2A4R7MPN0511U,19245059
PF2D331MNN1832,19245101
PF2G220MNN1225,30975599
PF2W100MNN1220,41455944
PFL20,19573595
PFL40Z,36635334
PFL50Z,19574270
PG-T073,37574493
PG2W101MND2531,38617086
PGM5506-MP,32701844
PH1-40-UA-SMT-A,36635838
PI-50BE/3R,31660301
PIC16C58B-20/P,34526616
PIC16C622A-04/P,34526781
PIC16F628A-I/P,34568685
PIC16F77-I/L,34569069
PIC16F84A-20/SO,34569387
PIC16F873-20/SO,34569729
PIC16F873A-I/SP,34570845
PIC16F874A-I/P,34571055
PIC16F876-20/SO,34571259
PIC18F26K80-I/SS,34571643
PIC18F458-I/L,34571802
PIC30F6010A-30I,18923651
PIC32MX795F512H,34620087
PITB-Z207A,20956628
PJ224M5-B,36636384
PJ224M5-R,19574972
PJ3230-B,20901008
PJ3230-R,20901068
PJ3230-Y,20901137
PK2W471MND3545,30969077
PL.TOR140X150,45827747
PL16,37253334
PL20Z,37253580
PL39,37253793
PLCC-44-SMD,20928947
PLP2-250,33888183
PM3490002-A05,36636816
PMR1T-13K,41863317
PMR1T-5K1,20754848
PMR3S-1K5,20755052
PMR3S-27K,22443550
PMR3S-680R,20755109
PMV33UPE,38677581
POLOLU-1117,37542978
POLOLU-4030,21639464
POS12100A,20958683
POSC12150A-H-CN,47511369
POSC12200A,32638781
POSC12200A-CN,47511468
POT2218P-5K,44095113
POT2218PS-10K,33966813
POT2218PS-5K,37735812
POT4W-5K,44908295
PP22SW,19669544
PP40SW,19669595
PP6U-10M,33872763
PP72N,19669649
PPOM-14,32622578
PR02-2K7,20755208
PR167-1M-A,38035695
PR246-220K-A-P1,38036307
PRP185-2K2-A,42534240
PRTR5VOU2AX,37254720
PRUEF2600C2RT,20126858
PRWC7WJW330B00,25150448
PRZELBL1X3,42603237
PS10BBU,34881108
PS10C2BK,34883109
PS11ABU,34883691
PS11BBK,34885488
PS11BBU,34885974
PS11BGN,34885872
PS11BRD,34886103
PS11BYL,19049132
PS1201,38657889
PS12ABK,34887147
PS516,19050299
PSD24H0AZBX-A,38747499
PSG01492.,47793300
PSL14,19575194
PSL50,19575233
PSU14530A,19263386
PSUP-SSP-12V1000MA-WL,35773875
PT-2100H/PT,30871382
PT-A1-FC-5-BE-940,32305505
PT10LV-100R,38036472
PT15NV-5K,38036955
PT6VE500,38037270
PTS526SM15SMTR2,34888026
PV02-3.81-V-P,19575422
PV03-3.5-H-P,19577897
PV03-3.5-V-P,19579727
PV03-5.08-H,19580774
PV03-5.08-V-P,19580807
PV04-3.5-H-P,19580840
PV05-5.08-H-P,19580894
PV05-5.08-V-P,19580915
PV06-3.5-V-P,31219670
PV08-5.08-V-P,41554071
PV10-3.5-V-P,30790856
PVA10AH11.2NV2,19050440
"PVC 20MX19MM-0.15MM",31068809
PW-S-BOX416,41622399
PX0415/1,19581032
PX0739/P,19581107
PX3AG1BS008BAAAX,20851460
PYF08A-N,22412200
QDC2WSIL5/15-15,20958887
QM010.240,38062239
QM014.318,38062698
QM048,38063001
QMIM003.276,38063691
QMIM006,20233337
QMIM010,38064930
QMIM010.245,38065359
QMIM020,33795345
QO20.00-3,38065809
QO32.00R,38066862
QVB3,36674946
R-10/200,35214582
R-11/200,18397832
R1-1A1200,38163345
R1-22-B,19581284
R1-22-R,19581320
R10/200,38561439
R13-112B-02-BG,19051178
R13-29B-07,35919603
R13-8B-06,19051259
R13112A02BB2,31666703
R13112B02BR2N2,30951554
R13244A02,19094696
R13244B02G,34889148
R13244B02R,34889373
R16148-1A-1-A50K,38038503
R16148-1A-1-B100K,51294429
R16148-1A-2-A22K,38039112
R16148-1A-2-A50K,32617349
R16148-1A-2-A5K,38387556
R16148-1B-1-B1K,35982549
R16148-1B-1-B50K,38040114
R16148-1B-2-A220K,38040345
R413F1330DQM1M,30784271
R46KI322000M2K,39129087
R46KI368040P1M,34969260
R60MF2220AA6AK,19264271
R71VI368050H6K,47794140
R76QN282050H3J,34210746
R76UN22204040J,19264502
R8-C107-B,19581479
R8-C107-R,19581533
R80W-220R,20755445
R82DC4100AA60K,19264940
R82DC4100DQ60J,47271918
R82EC2220DQ50K,19264991
R82EC4100AA70J,19265165
RAD-811-5,33039692
RAM-40.187.4,19669985
RB110-30,20873120
RBK-ILS125NR20-0-50,33876120
RBK-WWS125NR2-X-50,33876912
RBR2VWM40ATFTR,37257159
RC0603JR-07220K,38332530
RC0603JR-0722ML,20755664
RC0603JR-07620K,20755790
RC0805FR-07102KL,20755853
RC0805FR-0712K,20755913
RC0805FR-07150R,32467160
RC0805JR-071K6,20756273
RC1206FR-07240K,20756336
RC1206FR-07374RL,20756390
RC1206FR-073K4L,20756480
RC1206FR-073K74L,20756567
RC1206FR-07953KL,20756696
RC170-RT,35416662
RC170-SW,19581818
RC1E476M6L006VR,41424945
RC1V226M6L005VR,35408238
RC1V227M10010VR,19266665
RC20M12K,19581914
RC2512FK-0747R,41872467
RC2512JK-070R,20756840
"RCG10504,7M",20758694
RCH1-19/9.5X1YE,33877128
RD-125-1224,33300500
RD1A108M1012MBB,35409165
RD1A338M12020BB,19266872
RD1C476M05011BB,31706354
RD1C477M0811MBB,35410443
RD1J227M10016BB,36513687
RD1J476M6L011BB,50247927
RD1V108M12020BB,32898743
RD1V227M0811MBB,19267304
RD1V337M1012MBB,19267370
RD1V476M05011BB,33014381
RD2G225M0811MBB,35232225
RD2G226M12025BB,35412174
RD2G475M1012MBB,32627921
RF-W27QI35DS-EF-N,42514242
RFD14N05L,38699130
RFS-2A,37334538
RFT-0.2A,20873216
RFT-1A,24043910
RFT-2A,33275297
RFT-4A,24043940
RI-423.09.04,19582040
RI-CRLCBSR-8-01,36678027
RI-RRH6-2-15,33692561
RJ12GPCB-M,19582163
RJ45GP,19582394
RJ45W,37649664
RJ45WE-CAT6U,36679656
RJ45WED,51785532
RK14K12B0A0R,38041659
RK73B2BTTD202J,20758862
RKBE002.2G,31658396
RKBE015G,20758937
RKBE120G,44622309
"RKBK008,2G",20759432
RKBK011G,20760158
"RKBM002,7G",20760413
"RKBM003,3G",20760506
RKBM010G,28554428
"RKMV 8-354/2M",32262725
RM32N302185S012,38163822
RM85-2021-35-1005,43094256
RMBB207E012,38656677
RMO1WE560,20760539
"RMO3K004,7",20760653
RMOE180,20760785
RN-112A,32011220
RN-114A,19584635
RN-UFL-SMA6,19585247
RN09PE330,20760866
RN09PE470,20760965
"RN09PK003,3",20761034
RN65D1002FB14,20761109
RNPG-16,36682275
ROX05SJ11K,45628466
ROX3SJ560R,20761169
RP73PF2A13KBTDF,20761238
RPI4-MODBP-8GB,36055035
RPM302511K,20761322
"RPM30256,8K",20761526
RPM30256.2K,20761460
"RPM30257,5K",20761619
RPM3050150K,20761694
RPM3050392R,20761790
RPS105024K,20761850
"RPS10504,7M",20761967
RPS202518R,20762021
RS1333ABB2,34889592
RS1366W,19095647
RSC09,34743738
RSD42H2203,33692990
RSD42H2205,33693503
RSD42V2503,33693695
RSD42V3220,33694193
RSI1013C3RD,34901493
RSM103A2C0BK,43098369
RSM1232C0BK,19096178
RSN-BX-100-TPY,35998146
RSY-24,38164158
RT0603DRE072KL,20165036
RT114012,43790652
RT314012,38165805
RT314024,38164443
RT424012,34068990
RT424024,37329501
RT424730,39352629
RTC4543SAA,34620252
S1D13781F00A100,34620468
S202-B6,44697441
S202-C20,30896969
S22L,19096253
S2B-XH-A-1,20929082
S3J-DIO,37258203
S602TSRP,32682152
"SAC-8P-1.5-PUR/M 8FS",32019569
SB5100-DIO,33277592
SC1148,36620775
SC1C226M04005VR,35417319
SC1C477M08010VR,19267817
SC1V476M6L006VR,31701605
SCAPA-2702-19/20BK,31068920
SD1C109M1631MBB,35419110
SD1J225M05011BB,45065075
SD1J474M05011BB,32901635
SD2A477M16025BB,35419689
SD2G336M16025BB,19268123
SDA02H1SBDR,38042466
SDR03EZPD1200,38412918
SDR03EZPD1241,20118059
SEM4-P,20929217
SEN0378,20863049
SF214R0,34237464
SF23080A2083HSL,38144028
SF23092A2092HBL,38745213
SFE10.7MHZ,38103171
SH05-5.08,19589429
SI3421DV-T1-GE3,18988433
SI4459ADY-T1-GE3,23975546
SI8244BB-D-IS1,34621398
SI9407BDY-E3,20634770
SIL01PZF,19589537
SIM300,37529481
SIM300/340-C,37529670
SIOV-S05K11,38701863
SIOV-S07K17,38702448
SIOV-S07K420,37693785
SIOV-S10K20,38702973
SIOV-S10K40,38532318
SIOV-S10K75,21021299
SIOV-S14K17,38704575
SIOV-S14K460,38705202
SIOV-S14K50,35231253
SIOV-S14K60,41954157
SIOV-S20K150,50245788
SIOV-S20K230,50245935
SIOV-S20K250,50246007
SIOV-S20K95,20806724
"SISTEM FIXARE 200VA",20896544
"SISTEM FIXARE 80VA",20896583
"SISTEME FIXARE 15VA",20896628
"SISTEME FIXARE 20VA",20896772
SK13-DIO,37258518
SK24-DIO,35235963
SK815-DIO,37258887
SKBPC5010-YAN,38052186
SKHCBHA010,19096349
SKINTOP-PG16G,36683907
SKT14GR,33697382
SKT160-80X-100,20896868
SL-314,19589660
SL031,37530246
"SL15 22101",17957861
SL32-1R030,34633671
SL84-3G-DIO,30038144
SLB4-F-21,19589891
SLB4-F-22,19590095
SLB4-F-23,19590293
SLB4-F6.3-21,51785259
SLB4-F6.3-22,51785208
SLD-493ESD-F,37341378
SLDP-BX-40-TPY,36706605
SM12-CRP-B5Q-1B7,36684999
SM2000-DIO,37260966
SM32-1.65,20897318
SM32-2.0,20897462
SM5408-DIO,31972979
SM621008LLP70M,34622127
SMA-012RP,36685209
SMA207E001,36607422
SMA207E002.2,50095341
"SMA207E009,1",20762339
SMA207E015,52156275
"SMA207E016,5",20762513
SMA207E018,20762798
"SMA207E018,7",20762849
"SMA207E024,9",20762918
SMA207E027,20762963
SMA207E039,20763026
SMA207E047,20763065
SMA207E056,36606108
SMA207E075,49043340
SMA207E082,20763677
SMA207E110,42269340
SMA207E120,19534250
SMA207E180,31658543
SMA207E200,36054126
SMA207E220,31658642
SMA207E240,20763998
SMA207E270,34628829
SMA207E430,20764115
SMA207E560,33746487
SMA207E680,40301127
SMA207E750,20764289
SMA207E820,20764316
SMA207K001,31699871
SMA207K001.2,34448418
SMA207K001.3,20764442
SMA207K001.5,34460142
SMA207K002,34968903
"SMA207K002,49",20764679
SMA207K002.2,47718039
SMA207K002.7,47718207
"SMA207K003,3",20764748
"SMA207K003,6",20765765
"SMA207K003,9",20765819
"SMA207K006,8",20766938
"SMA207K009,1",20766995
SMA207K010,33123080
SMA207K018,36606360
SMA207K024,20767079
SMA207K027,20767121
SMA207K030,20767163
SMA207K033,20767187
SMA207K036,31658729
SMA207K043,20767295
SMA207K051,20767367
SMA207K056,20767415
SMA207K062,20767433
SMA207K075,20767535
SMA207K100,34628472
SMA207K105,20767691
SMA207K120,20767730
SMA207K130,40301232
SMA207K147,20767745
SMA207K178,20767835
SMA207K187,20767946
SMA207K200,31658792
SMA207K270,20768033
SMA207K316,20768168
SMA207K390,20768213
SMA207K442,20768258
SMA207K470,33856938
SMA207K510,31658843
SMA207K620,20768315
SMA207K680,20768357
SMA207K820,20768405
SMA207K910,20768459
SMA207M001,20768507
"SMA207M003,3",20770679
SMA207M005.6,37736445
SMBJ22CA-LF,37261569
SMBJ30A-LF,37261848
SMBJ36CD-M3/H,37263435
SMBJ5.0CA,37263744
SMBT3904E6327,38703531
SMC064BFE6E,34622490
SMCJ15CA-LF,37266738
SMCJ78A,37268556
SMD0603-100K-1%,20771483
SMD0603-10K-1%,38154897
SMD0603-160R-1%,20771546
SMD0603-330R-1%,36977211
SMD0603-360K-1%,38395665
SMD0603-51K-1%,20771660
SMD0603-68K-1%,20771699
SMD0603-750K,20771753
"SMD0805 150R 1%",20771786
"SMD0805 22K",20771822
"SMD0805 240K",20771900
"SMD0805 270k",20772383
"SMD0805 2R7 1%",20771993
"SMD0805 33k",20772023
"SMD0805 4K32 1%",20772056
"SMD0805 4k99 1%",20772080
"SMD0805 5K1 1%",20772101
"SMD0805 6K2 1%",20772122
"SMD0805 7K5 1%",20772146
SMD0805-10K-1%,35914196
SMD0805-110K-1%,20772173
SMD0805-120R-1,20772206
SMD0805-150R-1%,20772233
SMD0805-200R-1%,20772263
SMD0805-220R-1%,20772302
SMD0805-240K-1%,20772350
SMD0805-270K,38400153
SMD0805-330K,20772596
SMD0805-36K-1%,20772641
SMD0805-39K-1%,20772677
SMD0805-43K-1%,20772704
SMD0805-47K-1%,20772800
SMD0805-499R-1%,20772896
SMD0805-510R,38406546
SMD0805-560R-1%,20772995
SMD0805-56R-1%,20773025
SMD0805-5K6,20773070
SMD0805-68K-1%,20773100
SMD1206-0R1,20773166
SMD1206-100R-1%,51617451
SMD1206-10K-1%,37456545
SMD1206-1K5-1%,28136102
SMD1206-24K-1%,20773259
SMD1206-270R-1%,19248875
SMD1206-27R-1%,20773292
SMD1206-2k,20773331
SMD1206-2K-1%,20773364
SMD1206-2K4,20773388
SMD1206-2K7-1%,20773415
SMD1206-330R-1%,51615177
SMD1206-33K-1%,31999268
SMD1206-33R,39456690
SMD1206-43K-1%,20801351
SMD1206-560R,18752600
SMD1206-5K1-1%,20801474
SMD1206-680R-1%,24130445
SMD1206-68R,34640415
SMD1206-6K2-1%,20845511
SMD1206-7R5,20845571
SMD1206-82R,20845595
SMD1206-910R,20845622
SMD2512-1R5,53473506
SMD2512-2R2,20845688
SMD2512-47K-1%,20845730
SMDJ15CA,37269408
SMDMM0207-100R,20845802
SMICA-SOT93,48284460
SMICA-TO220,38175042
SML-P11DTT86R,37174416
SMM-115-01-S-D,19591184
SMQS080,37483473
SMZ60RT,37481754
SN74AHC125PW,34625892
SN74AHC1G86DBVR,34626213
SN74HC08N,34626495
SN74HC174N,41325924
SN74HC367D,18959816
SN74LVC2G14DBVT,34331709
SN75185DWG4,18959894
SN75188D,18962573
SN75189AD,18962660
SN754410NE,18962858
SN75ALS192N,18962978
SOLCON4,46295363
SP-1011-I,23061617
SP-6008,18987689
SP-T902,18988127
SP0502BAHTG,37270092
SP1310/P3,36685770
SP1310/P4,36685959
SP1310/S9,19591424
SP1311/S3,36686523
SP1311/S6,19591823
SP1311/S9,20929715
SP1312/P3,20929802
SP1312/S4,36686874
SP1312/S6,36687171
SR-623,33859368
SR-626,50172084
SR-627,38666562
SR-629,38666742
SR-G1,32631422
SR-G2,34756200
SR-SH817,16293827
SR-T1,37141167
SR-T2,36746697
SR1709-22,19591916
SR2.5BG,19592057
SRD-S-112D4,53795700
SRN3015-2R2M,41667048
SS24,37270497
SS36,35236089
SS495A,20583554
SSR-4028ZA2,38166021
ST-001/2,32459018
ST-002/2,19592138
ST-003/2,36689061
ST-005/B,35229720
ST-005/Z1,33213830
ST-010/R,36690996
ST-032/B,19604210
ST-032/R,19604237
ST-035/Z1,36691539
ST-040/B,19604261
ST-050/B,19604291
STGP8NC60KD,24303671
STL1550WH5,19604438
STLZ950WH2,19604504
STLZ950WV6,19612526
STM8S207K6T6C,18963185
STP11NK40ZFP,38706252
STP75NF75,31873055
STTH6003CW,37271730
SU161,38706753
SUD50N02-06-E3,38709279
SW2-1515S,18963506
SWPT-001T-P0.25,19612697
T1635-600G,38658117
T198N1600,21034970
T2020252101-000,19612781
T2020252201-000,19613015
T350A104M035AT,19269020
T491B106K010AT,19269188
T491B476K010AT,19269284
T812-1-24,19613144
T812-1-26,19613165
T812-1-34,19613240
T821-1-08-S1,36697659
T821-1-24-R1,19613432
T9-611P-10A,19119152
T910W-10K,49571766
T910W-1K,51864699
TACT-2BRYL,34904253
TAJA105K016R,35425392
TAJA106K016R,19269452
TAJA335K016R,19269509
TAJA336K010R,35426373
TAJA474M025R,19269839
TAJC227K006R,19270265
TAJD106M035R,19270358
TAJD475K050R,19270424
TAJD477K006RNJ,19270559
TAP105K025SCS,19270898
TAP224K035CCS,19270982
TAS-RG59BU,33877890
TAS1020BPFB,18963713
TB-3.5-P-2P/GY,36698247
TB-5.0-K-2P,19613660
TB-5.0-P-2P2-GY,19613720
TB-5.0-P-3P-19,19613786
TB-5.0-P-3P1/BL,49571679
TB-5.0-P-3P1/GY,19613915
TB-7.5-2P-S,36700140
TB6560AFG,34637880
TBA120S,18963968
TBA315N,18963770
TBG-3.5-KW-4P,19614014
TBG-3.5-PW-2P,36701463
TBG-3.5-PW-3P,19821515
TBG-3.5-PW-8P,36701628
TBG-5-KB-6P-GN,19614086
TBG-5-PB-3P/GN,19614332
TBG-5-PB-5P/GN,36702225
TBG-5.0-KB-3P,19615094
TBG-5.0-KB-7P,19614896
TBG-5.0-KB-9P,19615163
TBG-5.0-KW-6P,19615508
TBG-5.0-KW-7P,36703629
TBW-3.5-AMP-2P,36710481
TBW-3.5-AMP-3P,19934456
TBW-5-3P/GN,36710742
TBW-5-8P/GN,36711105
TBW-5.0-5P,19615943
TBW-5.0-K-10P,36739944
TBW-5.0-K-4P,26420972
TBW-5.0-K-5P,19615985
TBW-5.08-K-10P,19616075
TBW-5.08-K-9P,19616093
TC-1/35,19271345
TC-4.7/25,19271786
TC100/6.3-SMD,19271849
TC427CPA,18965969
TC4468CPD,18966026
TC7660SCOA,18966110
TCA0372DWG,34642842
TCLIY7X0.15,33878256
TCLT1600,37571355
TCRT1000,37153095
TDA7294V,34215285
TDSL5160,18618359
TEA3718DP,18966284
TEC2-1211WI,23954519
TEL-0007,33878937
TEL-4C-01T-BK,33879438
TEL-4C-02T-IV,33879843
TEL-RJ11-WH/05,33880233
TESA-51608-19,31670465
TFF-M2.5X8/DR112,21030077
TFF-M2X6/DR111,36750924
TFF-M3X18/DR113,44169948
TFF-M4X8/DR127,36751332
TFM-M2.5X12/DR212,33113645
TFM-M3X100/DR225,35930997
TFM-M4X12/DR227,21032444
TFM-M4X15/DR227,21032693
TFM-M5X25/DR228,36753708
THS3095D,18966395
TIP31C,31873361
TIP35C,32717036
TL16C550AN,18966638
TL7705ACP,34648797
TLC271ACP,34649091
TLC274CN,34651182
TLC3702IP,34651656
TLE2071CP,20863223
TLE9201SGAUMA1,36166524
TLHR5400,30898244
TLV1117-18CKVURG3,41977185
TLV2372IDR,34651800
TMB100/24,24131573
TO220-SET,17840348
TOP221PN,18967529
TOP246R-TL,18967643
TOP257YN,18967697
TOP264VG,18967805
TOP266EG,18967880
TP-6,21035819
TPA3116D2DADR,41916531
TPS232,20863301
TPS234,20863382
TPS61199PWPR,34724145
TPSC107K010R0100,19272419
TRE36A050-11G02,33298862
"TRX 20-50VA",21036683
TS2950CT-3.3,18967994
TS431BCX,18968060
TS7808CZ,18968132
TS78M05CP,18969221
TS78M12CP,18969266
TS78M18CP,18969338
TS7918CZ,18969494
TS79L09CT,18969599
TS79M12CP,18969770
TS809CXA,18975248
TSM4YJK005,38043933
TSTH-MM,21036833
TSZS25/12V,43092201
TT2-50KC3-9,32879495
TT500N14KOF,37530384
TUL-RI-00106,19616300
TUL-RI-00308,19616414
TUL-RI-00708,19616504
TUL-RI-02508,36762522
TUL-RI-06012,36762717
TURM,20863457
TVAU19HBB,19120295
TX3-HCS433-A,37530471
TZ-D-099,20875076
TZ-D-228,31663961
TZMC20-GS08,39050643
TZMC47-GS08,37272150
UA723CN,44283486
UA7805CKCS,49700973
UA7905U,18975380
UBT1E221MPD,19272509
UC3845BD,18975443
UC3846DW,34750032
UC3854DW,34750371
UCC28220PWR,34750707
UCC28C44DGKR,18975914
UCN5804B,18975998
UHF-010,19616717
UK2.5N,19616792
ULN2002A,18976091
ULN2068B,18976514
ULN2803A,34751874
ULQ2004A,34752066
ULR1000/6.3,19299941
ULR1200/4,19300001
UM62256V-55L,18977783
UNC3,36763635
UPLI-LI080CO-AZ01B,38666157
UPV1H1R5MFD,19300067
UPW0J331MED,19300103
UPW2A151MHD,46665831
URZ2D330MHD,19313612
USB-USBC-1.0-BK,41267892
USB-USBC-3.0-WH,33884985
USB.C-PD100-1.0BK,33885213
UT125C,33960063
UT131A,33385748
UT131B,30633788
UT2.5,19618040
UT830,36600471
UVR1E330MDD,19314026
UVR1H331MPD,19314161
UVY1E102MPD1TD,43425273
UVZ1C331MPD,19316264
V20PWM153-M3/I,37273203
V390ZA05P,38707329
V4NCT7,54070305
VAR10-150,24952445
VAR10-75,38708037
"VJ0603G105KXJCW1 BC",41582622
VJ0603Y473JXACW1BC,19316459
VLP-200-F,33888402
VLP-250-R,33888861
VN0300L-G,36749175
VND5160AJTR-E,34216209
VO615A-8X017T,37571673
VR05S12,20959166
VS-50TPS12L-M3,21035393
VS-C5TH3012-M3,37275210
VS-HFA15PB60-N3,37276797
VT16051C,31697408
W10M-LGE,54070341
W5100,18977834
WE-2219H,33969828
WE-3611V,33970071
WL1500/450,19316558
WL1A227M6L011BB,30057116
WL1A337M0811MBB,19316705
WL1C108M10020BB,34744590
WL1C477M1012MBB,34237851
WL1V337M10016BB,32719163
WLK-1MINI,37330794
WLK-4MINI,34905327
WLK-4MINI/HE,30520712
WMJ12N120D1-CYG,37645287
XKF-414-10021,33269582
XKF-414-10022,33269843
XR20M1172IL32-F,18978023
XRP7674IDTR-F,18978539
XT90PW-F,38309796
XTAR-5V-2.1A,24976292
XTR106PA,18978584
XY103-3P-5.0-GN,40011921
XY104-2P-5.0-BL,38752998
YJD15N10A-YAN,23648540
YL1J107M10012PA,41520048
Z-50/C,19121261
Z-81,19669724
Z0103MA.126,21372494
Z1SMA30-DIO,37277328
Z1SMA6V8,37277640
Z3SMC16-DIO,37280412
"ZCM-0,63A",20875295
ZCS-1A,20875391
ZCS-2A,51402516
ZCT-0.2A,19113299
ZCT-0.5A,20875511
ZCT-3.15A,19439522
ZD1005J-ABS-V0,33119495
ZD1005J-PCB-A0,33118742
ZDFP1005-ABS,33121322
ZGS-0.1A,20875895
ZGS-0.315A,20875928
ZGS-0.4A,52274358
ZGS-0.5A,20875964
ZGS-0.63A,20876018
ZGS-1.6A,23537378
ZGS-10A,20876072
ZGS-12A,51864111
ZGS-1A,33000185
ZGS-2.5A,33003818
ZGS-20A,23134601
ZGS-2A,33001490
ZGS-3.15A,33001652
ZGS-4A,51864030
ZGS-5A,33434483
ZGS-6.3A,32621996
ZGSS-0.8A,38016657
ZGT-1.25A,37033872
ZGT-10A,49593612
ZGT-15A,35501661
ZGT-1A,37033503
ZGT-2A,37034067
ZGT-6.3A,37034571
ZGTH-1.25A,20879174
ZGTH-1.6A,20879228
ZGTH-20A,20879330
ZHL30A,19618139
ZHL31H,20930408
ZHL7X-H,20930666
ZKM-0.25A,20879486
ZKM-0.2A,20879537
ZKM-0.4A,20879633
ZKM-0.5A,32998790
ZKM-0.8A,20879711
ZKM-1.6A,19606448
ZKM-10A,32999468
ZKM-16A,33106352
ZKM-1A,32998910
ZKM-2.5A,32999132
ZKM-2A,32998997
ZKM-3.15A,32999216
ZKM-4A,32999390
ZKM-6.3A,33106040
ZKM-8A,33106220
ZKS-0.16A,32986427
ZKS-0.1A,32721029
ZKS-0.25A,18320183
ZKS-0.315A,32999663
ZKS-0.4A,35279436
ZKS-0.63A,34432833
ZKS-0.8A,20880356
ZKS-1.25A,34643049
ZKS-1.6A,34643691
ZKS-10A/250V,32999828
ZKS-16A/250V,33000056
ZKS-1A,31870265
ZKS-2.5A,31870340
ZKS-2A,31784441
ZKS-3.15A,31863311
ZKS-4A,31863188
ZKS-5A,34194165
ZKS-6.3A,31867703
ZKS-8A/250V,31885742
ZKSS-2A,21672408
ZKT-0.2A,20892122
ZKT-0.315A,20892338
ZKT-0.4A,20892377
ZKT-0.5A,32997872
ZKT-0.63A,35915805
ZKT-0.8A,33104645
ZKT-1.6A,20895722
ZKT-10A/250V,32998586
ZKT-1A,32998091
ZKT-2.5A,32998367
ZKT-3.15A,33105308
ZKT-4A,20896019
ZKT-5A,31426814
ZKT-6.3A,33105650
ZL201-02G,19618187
ZL201-03G,19618211
ZL201-10G,31703213
ZL201-16G,19618364
ZL201-40G,31432355
ZL2019-2X20,19618682
ZL202-10G,36769512
ZL202-20G,19619117
ZL2029-20,19619213
ZL209-40P,19619345
ZL211-40KG,19619537
ZL211-40KG-S,30071387
ZL212-40KG,19619624
ZL231-14PG,19619714
ZL231-16PG,36770757
ZL231-20PG,19619831
ZL231-50PG,19619858
ZL262-20DG,19619996
ZL262-20SG,53122398
ZL262-50DG,36771630
ZL262-5SG,33414851
ZL262-6SG,30058208
ZL262-8SG,31665458
ZL263-10SG,36772632
ZL263-16DG,19620152
ZL263-32DG,37726803
ZL263-4SG,33939036
ZL263-6SG,33938919
ZL263-8SG,19660055
ZL264-34DG,19660115
ZL264-8DG,19660178
ZL265-16DG,19660199
ZL265-4SG,19660223
ZL265-8SG,19660250
ZL301-2X40P,19660289
ZL303-08P,19660262
ZL303-40P,19660325
ZL307-1X4,36774633
ZL310-2X20P,19664315
ZL310-40P,19664345
ZL311-40P,19664408
ZMM024,35502702
ZMM3.3-DIO,37280823
ZP1608060JH-TM-PC,36795309
ZPY5.6-DIO,37281057
ZRC00JS4721C00L,52351242
ZSI-50791,34439535
ZSI-53997,28103783
ZSI24/0.5,36887283
ZSMD-7V5,37281387
ZTT12.00MT,38133303
ZTTCR4MG,38133558
ZTX451,41952093
ZTX653,38710569
IDH08SG60C,54268134
IND8-24Y-A,54269133
BR2510,54269331
IND8-24R-A,54270348
ICE2QR2280Z,54664122
LM358DT,54759153
BC546B-DIO,54763962
ED1A152MNN1020,54764340
PF1A471MNN08B5,54764439
MPEM-2U2R15/100,54764517
BC32740TA,54958050
CCH-10N/3000V,55046829
BF121,55168242
BF113,55168281
PE0805FRF070R02L,55332387
TYS5040220M-10,55332453
IRLZ44NPBF,55333050
CL10B104JB8NNNC,55494294
GRM1885C1H103JA01D,55494315
TPSB107M010R0400,55494435
IRLML5203TRPBF,55495149
BCX56-16-DIO,55495191
WPS-H-7-TPY:,55572783
BZM55C5V1-TR,55574505
MBRS240LT3G,55574556
SP1001-04JTG,55574622
PC355NJ0000F,55574694
OF-SMD2012Y,55576941
OSR50805C1E,55576986
16.00M-HC49-S,55577400
BLM18AG102SN1D,55577442
SIOV-S14K230,55579710
TAJB476K010RNJ,55579770
TPSC107K010R007,55580088
TPSD227K010R010,55581237
CL10A475KO8NNNC,55581528
GRM21BR61E226ME44L,55581600
1-160759-1/C,55667919
ALDP112,55668237
SMD0603-100R-1%,55669884
SMD0603-1K-1%,55670097
SMD0603-2K2-1%,55670220
SMD0603-3K3-1%,55670286
SMD0805-100R-1%,55670346
15EDGRC3.81-03P,55670772
15EDGRC-3.5/10P,55671063
TBG-5.0-KW-10P,55671156
M24C32-WMN6P,55678080
KENF100,55761279
KM1000/50,55823427
GF100/50,55823520
D20XB80-7000,55823907
STGW40V60DF,55824177
UBM2A250V,56287902
B57237S0100M000,56288337
MKP10-220N/1600,56291910
SRD-S-124DM,56693790
INA199A3DCKT,56773641
BR501W,56858775
1W-12R-1%,57033102
SMAR-TF-60,57134532
EEUFR0J222B,57501198
NDS9948,58959117
FDS8949,58959165
CF2WS-15K,59156823
CF2WS-680R,59156919
SMA207E330,59273520
SMA207K007.5,59273802
SMA207K150,59274912
SMA207M004.7,59275086
SMA207K180,59275860
BM005062,59773803
ROX5SSJ5R1,60169704
UHB-OTG-02,60172365
CCP-USB2-AMAM-6,60172482
1W-100R-1%,60172779
1W-10K-1%,60172827
1W-0R1-1%,60172875
1W-1M-1%,60174957
1W-47K-1%,60175110
1W-33R-1%,60176607
1W-68R-1%,60176658
1W-180R-1%,60176730
1W-62K-1%,60176883
NFR1W-47R,60176991
NFR1W-0R22,60177087
NFR1W-10R,60177165
NFR1W-2R2,60177228
NFR1W-0R33,60177468
NFR1W-3R3,60177597
